8409	2201909	3978451	16808293933	100013770572	13800	201607	0610000002201909160713000001380064	20160701	20161231	1	11633
8410	2201909	3978451	16808293933	100041163604	4600	201701	0610000002201909170111000000460084	20170101	20170228	1	11633
8411	1629288	3974901	16802109957	100049422137	13800	201707	0610000001629288170710000001380009	20170701	20171231	1	11626
8412	1864521	3978461	16808132942	100049517521	13800	201707	0610000001864521170710000001380073	20170701	20171231	1	11633
8413	52692649	3321131	16900028936	100043069685	13800	201707	0610000052692649170710000001380030	20170701	20171231	1	11433
8414	220060214	22866411	17323531075	100051550970	15000	201710	0610000220060214171011000001500054	20171211	20181211	6	11289
8415	220059085	22866601	17323530520	100051550756	15000	201710	0610000220059085171011000001500043	20171211	20181211	6	11289
8416	2173830	3996481	16808245348	100047786800	13800	201707	0610000002173830170710000001380075	20170701	20171231	1	11633
8417	1946769	3996491	16806123380	100050300109	7800	201707	0610000001946769170710000000780064	20170701	20171231	1	11630
8418	6642465	3846881	16808657713	100051754120	3000	201710	0610000006642465171030000000300006	20171001	20171031	1	11633
8419	2262566	3974401	16805255559	100011252520	4900	201607	0610000002262566160711000000490057	20160701	20160930	1	11629
8420	2825117	4694241	16803517811	100015558842	2300	201607	0610000002825117160711000000230093	20160701	20160831	1	11627
8421	2637599	2585891	16803372618	100051583253	4600	201707	0610000002637599170711000000460076	20171101	20171231	1	11627
8422	51828000	3997591	16906294953	100051749622	1000	201710	0610000051828000171030000000100095	20171001	20171031	1	11628
8423	1763133	5160371	16804291843	100049448389	13800	201707	0610000001763133170710000001380083	20170701	20171231	1	11628
8424	3099928	2810571	16807068257	100047775599	13800	201707	0610000003099928170710000001380096	20170701	20171231	1	11631
8425	3405155	3366851	16804217340	100015586676	4600	201607	0610000003405155160711000000460098	20160701	20160930	1	11628
8426	215829112	20196631	17810842917	100051238477	10000	201710	0610000215829112171011000001000032	20171126	20181126	6	11169
8427	202101127	20657141	17600342325	100015703620	2300	201607	0610000202101127160711000000230078	20160701	20160831	1	11167
8428	201033129	20657181	18300594234	100048060206	13800	201707	0610000201033129170710000001380068	20170701	20171231	1	11295
8429	3283103	4695031	16802243901	100034234664	13800	201701	0610000003283103170110000001380047	20170101	20170630	1	11626
8430	3283103	4695031	16802243901	100049330659	4600	201707	0610000003283103170711000000460022	20170701	20170930	1	11626
8431	1550990	3977961	16806037306	100049310100	13800	201707	0610000001550990170710000001380051	20170701	20171231	1	11630
8432	10604917	4014451	16910427215	100051209924	55000	201710	0610000010604917171011000005500075	20171202	20190302	1	11633
8433	1943153	4013261	16806116369	100036134602	13800	201701	0610000001943153170110000001380014	20170101	20170630	1	11630
8434	1943153	4013261	16806116369	100049693637	6900	201707	0610000001943153170711000000690073	20170701	20170930	1	11630
8435	2564758	3998771	16805232278	100047768182	13800	201707	0610000002564758170710000001380025	20170701	20171231	1	11629
8436	1483831	3979771	16804220124	100047838027	13800	201707	0610000001483831170710000001380062	20170701	20171231	1	11628
8437	2841528	3998061	16806395699	100049335793	13800	201707	0610000002841528170713000001380010	20170701	20171231	1	11630
8438	1272970	3979671	16804086420	100049911401	6900	201707	0610000001272970170711000000690090	20171001	20171231	1	11628
8439	2947479	3845661	16808675316	100047782943	7800	201707	0610000002947479170710000000780043	20170701	20171231	1	11633
8440	3240223	3989071	16807173068	100015127956	13800	201607	0610000003240223160715000001380075	20160701	20161231	1	11631
8441	3240223	3989071	16807173068	100041144009	4600	201701	0610000003240223170111000000460098	20170101	20170228	1	11631
8442	204155961	20685471	17301556067	100051430950	13800	201707	0610000204155961170710000001380083	20170701	20171231	1	11289
8443	1843910	4696591	16808105209	100049534063	13800	201707	0610000001843910170710000001380085	20170701	20171231	1	11633
8444	204289659	22865311	17301698058	100012961644	13800	201607	0610000204289659160710000001380013	20160701	20161231	1	11289
8445	204289659	22865311	17301698058	100028742061	2300	201701	0610000204289659170111000000230090	20170101	20170131	1	11289
8446	1296087	2584751	16804120624	100050451355	9200	201707	0610000001296087170712000000920081	20170901	20171231	1	11628
8447	200549873	20656631	17300290495	100051389044	13800	201707	0610000200549873170710000001380052	20170701	20171231	1	11289
8448	217888700	2585961	16923653318	100051227336	35000	201710	0610000217888700171011000003500006	20171127	20181127	6	11629
8449	3486567	3554741	16804006908	100047827283	13800	201707	0610000003486567170710000001380072	20170701	20171231	1	11628
8450	2294285	2586741	16808329779	100047796112	13800	201707	0610000002294285170710000001380020	20170701	20171231	1	11633
8451	5917568	3365371	16801742660	100051223517	5000	201710	0610000005917568171011000000500066	20171125	20181125	6	11625
8452	5917568	3365371	16801742660	100051724016	3500	201710	0610000005917568171030000000350027	20171001	20171031	1	11625
8453	2861559	3926591	16803531137	100047849041	13800	201707	0610000002861559170710000001380067	20170701	20171231	1	11627
8454	204501320	22865761	17301922758	100051441276	13800	201707	0610000204501320170710000001380007	20170701	20171231	1	11289
8455	202513064	20197661	17900378992	100050161949	11500	201707	0610000202513064170711000001150079	20170701	20171231	1	11170
8456	202969381	20197861	17300871528	100051406633	13800	201707	0610000202969381170710000001380057	20170701	20171231	1	11289
8457	3500424	3972061	16804292717	100049442608	9200	201707	0610000003500424170711000000920033	20170901	20171231	1	11628
8458	3358423	2809431	16801137249	100049357325	13800	201707	0610000003358423170710000001380016	20170701	20171231	1	11625
8459	1447594	3972571	16804188165	100049842063	6900	201707	0610000001447594170711000000690088	20170701	20170930	1	11628
8460	1447594	3972571	16804188165	100034425087	13800	201701	0610000001447594170110000001380029	20170101	20170630	1	11628
8461	1064559	4693931	16805001979	100047886413	13800	201707	0610000001064559170710000001380049	20170701	20171231	1	11629
8462	3553242	4697451	16803299586	100049341922	13800	201707	0610000003553242170710000001380069	20170701	20171231	1	11627
8463	2991370	3698391	16806782131	100049317324	13800	201707	0610000002991370170710000001380073	20170701	20171231	1	11630
8464	10129766	3696631	16904200211	100051663165	58800	201710	0610000010129766171011000005880052	20180101	20181231	6	11630
8465	3720389	3928561	16807041987	100047758985	13800	201707	0610000003720389170710000001380003	20170701	20171231	1	11631
8466	200430077	20197841	17300215077	100051495052	13800	201707	0610000200430077170710000001380044	20170701	20171231	1	11289
8467	2817046	3995661	16801360372	100049354590	13800	201707	0610000002817046170713000001380094	20170701	20171231	1	11625
8468	3485256	3697941	16805021695	100047890966	13800	201707	0610000003485256170710000001380060	20170701	20171231	1	11629
8469	1445343	3928391	16804190669	100049166236	4600	201707	0610000001445343170711000000460038	20170701	20170930	1	11628
8470	1445343	3928391	16804190669	100038381460	13800	201701	0610000001445343170110000001380063	20170101	20170630	1	11628
8471	2204735	3927121	16808290335	100050490104	13800	201707	0610000002204735170710000001380062	20170701	20171231	1	11633
8472	3185423	3989501	16802024772	100015606148	4600	201607	0610000003185423160711000000460076	20160701	20160930	1	11626
8473	1753843	2810431	16802153370	100049493719	13800	201707	0610000001753843170710000001380065	20170701	20171231	1	11626
8474	221629973	2810451	16925113326	100050993741	20000	201710	0610000221629973171011000002000056	20171202	20181202	6	11433
8475	202026266	20124241	17600270563	100051629072	4600	201707	0610000202026266170711000000460090	20171101	20171231	1	11167
8476	2036581	4693111	16807169881	100047787619	13800	201707	0610000002036581170710000001380026	20170701	20171231	1	11631
8477	218650225	20124941	16804303172	100047829379	13800	201707	0610000218650225170710000001380007	20170701	20171231	1	11628
8478	200554875	20125211	17300295292	100051489562	13800	201707	0610000200554875170710000001380007	20170701	20171231	1	11289
8479	6701074	2584001	16804608205	100051719623	1000	201710	0610000006701074171030000000100063	20171001	20171031	1	11628
8480	2235092	3695821	16805254889	100047911103	13800	201707	0610000002235092170710000001380030	20170701	20171231	1	11629
8481	4901109	3369971	16802824720	100051713039	3500	201710	0610000004901109171030000000350059	20171001	20171031	1	11626
8482	54749702	3370711	16902568615	100051703743	1000	201710	0610000054749702171030000000100009	20171001	20171031	1	11626
8483	54749900	3370711	16902568616,16923643431	100051697874	2000	201710	0610000054749900171030000000200048	20171001	20171031	1	11626
8484	201193218	20197531	18300747892	100048043510	13800	201707	0610000201193218170710000001380089	20170701	20171231	1	11295
8485	200216639	20684581	17300024898	100051458175	13800	201707	0610000200216639170710000001380031	20170701	20171231	1	11289
8486	200216639	20684581	17300024898	100039699550	11500	201701	0610000200216639170111000001150021	20170101	20170630	1	11289
8487	3824467	3927221	16805138159	100050348016	13800	201707	0610000003824467170710000001380076	20170701	20171231	1	11629
8488	1784784	3927231	16802182796	100041132778	4600	201701	0610000001784784170111000000460078	20170101	20170228	1	11626
8489	1784784	3927231	16802182796	100015561208	4600	201607	0610000001784784160711000000460016	20160701	20161231	1	11626
8490	2378289	3979381	16806171985	100050331986	13800	201707	0610000002378289170710000001380036	20170701	20171231	1	11630
8491	1997375	5166921	16802265542	100015592915	2300	201607	0610000001997375160711000000230056	20160701	20160831	1	11626
8492	203452800	20337841	18301532833	100051329635	6000	201710	0610000203452800171011000000600027	20171208	20181208	6	11295
8493	201000547	20685261	18300562957	100048033906	13800	201707	0610000201000547170710000001380051	20170701	20171231	1	11295
8494	215865755	20685451	17911008943	100028786227	15000	201701	0610000215865755170111000001500069	20170215	20180215	6	11170
8495	202458192	20685451	17900326295	100012885716	13800	201607	0610000202458192160710000001380030	20160701	20161231	1	11170
8496	202458192	20685451	17900326295	100041098491	2300	201701	0610000202458192170111000000230010	20170101	20170228	1	11170
8497	3732326	3979511	16808282454	100049517536	13800	201707	0610000003732326170710000001380051	20170701	20171231	1	11633
8498	1263510	3978531	16804070266	100049432448	13800	201707	0610000001263510170710000001380081	20170701	20171231	1	11628
8499	3536366	2320561	16801128115	100050377231	13800	201707	0610000003536366170710000001380085	20170701	20171231	1	11625
8500	200049107	20197161	18300046882	100048125181	13800	201707	0610000200049107170710000001380024	20170701	20171231	1	11295
8501	56047316	4543441	16802505436	100049431713	13800	201707	0610000056047316170710000001380085	20170701	20171231	1	11626
8502	3280504	2987901	16808125254	100050476869	13800	201707	0610000003280504170710000001380083	20170701	20171231	1	11633
8503	6613543	5165631	16808974568	100051154673	3000	201709	0610000006613543170930000000300028	20170901	20170930	1	11633
8504	6613543	5165631	16808974568	100051754078	4500	201710	0610000006613543171030000000450034	20171001	20171031	1	11633
8505	221679392	22866761	17811448407	100051677872	106800	201710	0610000221679392171011000010680081	20180101	20181231	6	11169
8506	202576454	22865971	17900439876	100048364729	13800	201707	0610000202576454170710000001380023	20170701	20171231	1	11170
8507	1122390	4698001	16803051945	100049376803	13800	201707	0610000001122390170710000001380007	20170701	20171231	1	11627
8508	2544697	3926231	16804309319	100049448183	9200	201707	0610000002544697170711000000920048	20170701	20171231	1	11628
8509	8766738	2869851	16906193653	100051697285	2500	201710	0610000008766738171030000000250029	20171001	20171031	1	11628
8510	1198721	2869851	16804041712	100049449372	13800	201707	0610000001198721170710000001380040	20170701	20171231	1	11628
8511	2708141	5163631	16802357828	100011685748	6900	201607	0610000002708141160711000000690018	20160701	20160930	1	11626
8512	1592520	5166111	16802048015	100049297743	11500	201707	0610000001592520170711000001150029	20170701	20171231	1	11626
8513	3821368	4638391	16808284823	100049512868	13800	201707	0610000003821368170710000001380019	20170701	20171231	1	11633
8514	217655549	3925331	16804071209	100049440851	13800	201707	0610000217655549170710000001380091	20170701	20171231	1	11628
8515	3275947	3696181	16803159084	100049369576	6900	201707	0610000003275947170711000000690088	20170701	20170930	1	11627
8516	3275947	3696181	16803159084	100034294792	13800	201701	0610000003275947170110000001380029	20170101	20170630	1	11627
8517	2032532	4697361	16807160989	100034387903	13800	201701	0610000002032532170110000001380059	20170101	20170630	1	11631
8518	2032532	4697361	16807160989	100047988185	4600	201707	0610000002032532170711000000460034	20170701	20170831	1	11631
8519	1186667	5166151	16801055984	100047720541	13800	201707	0610000001186667170710000001380026	20170701	20171231	1	11625
8520	201071953	20683971	18300631490	100048041944	13800	201707	0610000201071953170710000001380066	20170701	20171231	1	11295
8521	2946605	3996421	16807804511	100050417964	13800	201707	0610000002946605170710000001380077	20170701	20171231	1	11631
8522	202321006	20685611	17600556980	100051241372	15000	201710	0610000202321006171011000001500009	20171129	20181129	6	11167
8523	1459869	4637961	16803067479	100047727842	13800	201707	0610000001459869170710000001380038	20170701	20171231	1	11627
8524	1115971	3974891	16803044533	100049371078	13800	201707	0610000001115971170710000001380065	20170701	20171231	1	11627
8525	1350969	3925481	16808072882	100036220120	13800	201701	0610000001350969170110000001380022	20170101	20170630	1	11633
8526	7453280	3925481	16910385361	100013342048	1820	201609	0610000007453280160930000000182008	20160901	20160930	1	11633
8527	7453280	3925481	16910385361	100010423172	2000	201608	0610000007453280160830000000200006	20160801	20160831	1	11633
8528	7453280	3925481	16910385361	100008602118	2000	201607	0610000007453280160730000000200059	20160701	20160731	1	11633
8529	1350969	3925481	16808072882	100049395234	13800	201707	0610000001350969170710000001380092	20170701	20171231	1	11633
8530	221579807	5166391	16925068345	100051158604	20000	201709	0610000221579807170911000002000070	20171112	20181112	6	11433
8531	2692251	3696671	16806317432	100049309116	13800	201707	0610000002692251170710000001380014	20170701	20171231	1	11630
8532	2120339	3980531	16806130648	100049306947	13800	201707	0610000002120339170710000001380014	20170701	20171231	1	11630
8533	3259504	5161671	16808535434	100049382828	7800	201707	0610000003259504170710000000780045	20170701	20171231	1	11633
8534	3259504	5161671	16808535434	100036567271	7800	201701	0610000003259504170110000000780072	20170101	20170630	1	11633
8535	2402543	3937831	16805177963	100015568876	2300	201607	0610000002402543160711000000230048	20160701	20160831	1	11629
8536	1005177	3990891	16808007233	100047784946	13800	201707	0610000001005177170710000001380002	20170701	20171231	1	11633
8537	5485755	4697351	16801991234	100051719069	3500	201710	0610000005485755171030000000350081	20171001	20171031	1	11625
8538	1939249	5163111	16806117619	100050359482	13800	201707	0610000001939249170710000001380086	20170701	20171231	1	11630
8539	3175140	5162771	16803004160	100015572227	4600	201607	0610000003175140160711000000460068	20160701	20160930	1	11627
8540	3753670	4024841	16801019581	100015596542	4600	201607	0610000003753670160711000000460050	20160701	20160930	1	11625
8541	2326526	5162351	16806134893	100049290391	13800	201707	0610000002326526170710000001380025	20170701	20171231	1	11630
8542	3420315	3974671	16808230128	100047895534	13800	201707	0610000003420315170710000001380064	20170701	20171231	1	11633
8543	55329352	5163591	16808318277	100049515888	13800	201707	0610000055329352170710000001380034	20170701	20171231	1	11633
8544	1129534	3925431	16803062801	100050496973	13800	201707	0610000001129534170710000001380026	20170701	20171231	1	11627
8545	1425139	3926951	16801190914	100047895767	7800	201707	0610000001425139170710000000780061	20170701	20171231	1	11625
8546	2415199	3926921	16805191893	100047908458	13800	201707	0610000002415199170710000001380048	20170701	20171231	1	11629
8547	2039223	2809411	16807169129	100047782500	13800	201707	0610000002039223170710000001380016	20170701	20171231	1	11631
8548	2410958	2809621	16805188245	100050417564	13800	201707	0610000002410958170710000001380070	20170701	20171231	1	11629
8549	3141268	4698181	16806041439	100049317978	13800	201707	0610000003141268170710000001380046	20170701	20171231	1	11630
8550	2704670	4013581	16804326441	100047828995	13800	201707	0610000002704670170710000001380038	20170701	20171231	1	11628
8551	2236677	4696231	16805067308	100047911172	13800	201707	0610000002236677170710000001380003	20170701	20171231	1	11629
8552	3577190	3016841	16801073648	100050370009	13800	201707	0610000003577190170710000001380078	20170701	20171231	1	11625
8553	2459839	3016931	16806232209	100015552902	2300	201607	0610000002459839160711000000230091	20160701	20160831	1	11630
8554	6378970	2979241	16902548214	100051606001	60000	201710	0610000006378970171011000006000041	20171214	20190114	6	11626
8555	220183776	2811121	16905395060	100033881469	65000	201702	0610000220183776170211000006500021	20170209	20180509	1	11627
8556	8120674	2976991	16907006419	100051121396	800	201709	0610000008120674170930000000080077	20170901	20170930	1	11629
8557	8120674	2976991	16907006419	100051737198	500	201710	0610000008120674171030000000050051	20171001	20171031	1	11629
8558	5739379	2977711	16805509522	100051753685	900	201710	0610000005739379171030000000090067	20171001	20171031	1	11629
8559	1446670	3373281	16804190911	100050450607	13800	201707	0610000001446670170710000001380079	20170701	20171231	1	11628
8560	1273695	4032211	16804087669	100047831717	13800	201707	0610000001273695170710000001380081	20170701	20171231	1	11628
8561	4369902	3016751	16802685364	100051701227	2000	201710	0610000004369902171030000000200011	20171001	20171031	1	11626
